0 113.86242142069776 0.0 786.7254013849076, 1 67.46686851900029 -106.23327803231624 788.8746746568313, 2 -68.11557946726462 -68.79372943645367 445.7946065200599, 3 -306.6557317855872 -3.6197034048448415 99.46046816138721, 6 162.6245593854905 106.23278865467164 784.8391156572675, 7 141.22175536333066 75.21931521645689 393.4315890432257, 8 141.0758141418516 71.00790683162589 21.265950196627728, 12 82.2132279977672 12.580670178392566 1071.8895481380077, 13 53.9890469966308 2.087461869477906 1315.0867607797045, 14 126.21033092520005 -14.268812652439237 1378.1944612315292, 15 96.04772664403157 -18.12941042907139 1494.3902701419415, 17 102.30380661750088 133.0362078085892 1304.8635412024416, 18 276.1006302933345 290.14001655668415 1303.9661449294597, 19 470.90265365684513 227.62093994901988 1394.432637340376, 25 9.581332141462205 -129.17701021994893 1240.7306674879335, 26 218.74853162720476 -317.7665315667664 1112.9056797166243, 27 439.6454304221464 -299.6846056478174 1085.741143860535, 
0 113.86242142069776 0.0 782.4396307474741, 1 67.40905795079041 -109.56974334655074 789.7624277014052, 2 -68.1295364450973 -67.98821975418971 426.8701751564215, 3 -307.66942541357076 9.590893436338433 96.98605731841928, 6 162.7566984826673 109.56927052150006 775.1168653935242, 7 150.97186095199152 66.1384837012376 385.49260589426274, 8 140.68050485037213 59.600513856109416 14.762222683859136, 12 69.75496249094333 9.99004237637044 1074.7213337047453, 13 42.98218125427639 -8.127968022988469 1315.5666505749878, 14 114.12702967956267 -23.152464203934542 1381.17510291282, 15 82.66280900646271 -28.464651606965198 1494.796045784599, 17 102.18463296129525 128.2216358742685 1305.2303764862636, 18 277.10183144586813 305.69700070606336 1380.1594392684835, 19 452.3298375063878 249.7579720222597 1554.695124322714, 25 9.561941016235137 -137.01095358173143 1221.8837323752578, 26 220.28023974160897 -291.98301274369146 1077.3038240507265, 27 447.0078709198025 -237.71796155619157 1087.019449993009, 
0 113.86242142069776 0.0 782.4396307474741, 1 67.40169129582708 -109.99490071012957 789.7908419419781, 2 -68.14229839660881 -67.25167953535765 426.75349445688767, 3 -307.7188636361315 10.235179252847075 96.83295830661814, 6 162.77353855631762 109.99447851497678 775.0884477692393, 7 150.89550714295174 64.08203980926913 385.8285626540377, 8 140.54626137392498 55.72666590150959 15.749871117720204, 12 70.18565845526322 9.410302844901068 1074.3838850776185, 13 42.97398152751912 -8.889498940150503 1315.5159442187187, 14 113.20986426792109 -22.778791818522414 1381.6533234414, 15 80.86242718324974 -28.06244236171607 1494.9648925028391, 17 102.17773044775629 127.94277686281306 1305.2131202024161, 18 277.27333462301584 308.36187199761446 1380.363923825852, 19 453.2658369085077 258.5519329577038 1555.7399608646153, 25 9.561308234379183 -137.26659512712155 1221.8723423018507, 26 220.94345443756615 -280.8190002036117 1077.386725887721, 27 437.750320796141 -237.2442212477265 1021.8272842449738, 
0 113.86242142069776 0.0 782.4396307474741, 1 67.40914646390269 -109.56463492194789 789.7620862936865, 2 -68.30431002834013 -57.90137894997558 425.272245252487, 3 -298.9751401616657 26.161946390461253 93.04834556569506, 6 162.756498537697 109.56422195690428 775.1172028006616, 7 150.69109630769393 58.57662470418835 376.6818972419925, 8 140.18132894665203 45.195854465656254 8.42177905075323, 12 70.58819459137052 8.281340222450837 1073.9117355241315, 13 42.964654914269104 -9.755686869645118 1315.4582693, 14 112.49997557564774 -23.166709637450644 1382.2342722773597, 15 79.69591172582838 -28.677809013935498 1495.1349584181644, 17 102.16536195279049 127.44309420954748 1305.1821989650016, 18 277.5319106098321 312.3797084914424 1380.6722259639791, 19 454.2880703305094 268.15608522492596 1567.445897482908, 25 9.562136493283344 -136.931981572307 1221.8872509621256, 26 221.64532976422072 -269.00420629733935 1077.4744603035529, 27 411.581648520485 -220.96649708875253 1012.3522805811631, 
0 118.81296148246723 0.0 777.7736803437125, 1 67.37580702914146 -111.48877909007307 780.5501556244674, 2 -68.20928695770542 -63.38551773362811 416.681433419483, 3 -298.89024479963797 25.018699243436544 83.64159222220371, 6 173.00974726188448 111.48837484363976 775.2731969133345, 7 150.6541482421408 57.58149918678113 367.08791170999484, 8 140.33675648208555 49.68100827843415 7.551764159826462, 12 70.80729673718524 9.274922823303314 1074.0741176994645, 13 42.50609931017342 -6.440004072739654 1316.4578898827008, 14 112.46174316707962 -21.680580064201244 1383.9082228782459, 15 79.32554977213167 -26.206829275240313 1496.491849793116, 17 102.24714907693597 130.747263981936 1305.6712564333732, 18 266.6592888293176 309.174926406001 1380.710901889387, 19 390.4737223776808 263.51214872235687 1598.8272638393955, 25 9.567047277817776 -134.94804265931583 1222.2602347417533, 26 203.01640377443448 -271.91448276654427 1077.7374388011833, 27 411.11000861044846 -225.2969696152735 1003.3363373080277, 
0 118.81296148246723 0.0 778.0582700017204, 1 67.38189691342627 -111.13730896422618 780.8103857453361, 2 -68.28816794756617 -58.8329991410516 416.2335567430696, 3 -299.72841316196804 36.30593056058575 91.20705128074337, 6 172.99495687574614 111.13688886305272 775.5812771846208, 7 150.53928368461757 54.48784189983091 367.8932206954414, 8 140.12437120127206 43.55223161500905 9.41407304673453, 12 70.55159870521304 9.010719324711935 1074.2767126495553, 13 42.50447206522293 -6.592888022180034 1316.7322808775887, 14 111.88163025732301 -21.829359146928418 1384.787252714753, 15 78.47464598524644 -25.795155188409442 1497.572664093605, 17 102.2479448867884 130.77941440764653 1305.9578356160123, 18 256.27972894753634 314.00287897637406 1381.3659566229423, 19 391.5638430727429 275.4149799773503 1600.6439150147878, 25 9.566732710329454 -135.07512676908897 1222.5391621849712, 26 203.0107726102967 -272.0178904768424 1078.0212605731726, 27 410.88580799911364 -227.35552014747788 1003.6464043082328, 
0 123.7635015442367 0.0 778.1119173751543, 1 67.38209223881057 -111.12603600168856 780.8632518172328, 2 -48.66753391945856 -67.69901366572356 417.7136798195137, 3 -299.8059008581636 37.349422048096926 91.01273802635137, 6 183.17062665060627 111.12557339710852 775.6356807965658, 7 160.45770331002797 51.52017022249072 368.4463817048562, 8 140.06379448692192 41.80417660934131 -0.08683787943937205, 12 73.77367939667855 11.150227476114893 1075.336034677846, 13 42.035207048960714 -4.219002659102088 1316.9442866476493, 14 112.93095395045182 -21.091735966012095 1382.8248510757076, 15 82.6761724968845 -23.68259103295256 1495.1908129210965, 17 92.06242483867898 132.54238437677714 1306.1205786576945, 18 245.95505664746557 320.2147570481267 1424.671054801227, 19 338.881863198051 278.344622123469 1601.0746484693082, 25 0.0 -132.32764152192146 1222.7152233804723, 26 203.03491698627084 -271.57451596759887 1078.078200361512, 27 411.03869701093583 -225.9517338028245 1003.6826779303233, 
0 123.7635015442367 0.0 778.1655647485883, 1 67.38168158864178 -111.14973616736575 780.9185417913419, 2 -48.67759057418014 -66.88644335249808 417.6365906815672, 3 -299.8330437838734 37.714943457493206 90.97952803751411, 6 183.17168416915945 111.14930859771252 775.6877418921699, 7 160.4517008684524 51.36860995076657 368.5255394549863, 8 140.04506311987217 41.263647789223114 0.10729474686786489, 12 73.68128636813688 11.030937471993965 1075.3390218633263, 13 42.03476387867578 -4.2611295219725065 1316.9951238001001, 14 112.90210417941739 -20.92457104283753 1383.2280437792442, 15 82.35833184520341 -23.457522477090798 1495.5441718398956, 17 92.06137883805967 132.4954309981213 1306.1713204738526, 18 245.91163741557938 319.4520957355628 1424.6586294304864, 19 338.84749890360627 277.9107768508317 1611.661438205007, 25 0.0 -132.31944350686172 1222.769236015324, 26 203.07702607270815 -270.8012470475897 1078.1375898830966, 27 411.1575882061236 -224.860106390789 1003.7228149406677, 
0 128.71404160600616 0.0 778.1821600015909, 1 67.37487825237153 -111.54238229055129 780.9623503894255, 2 -48.5767067477283 -75.0377824139402 399.53399297935243, 3 -299.8952911846527 38.55320083281822 90.79693160802287, 6 193.36635412922612 111.54193527707541 775.6780970047482, 7 180.44246056996573 49.89395811203491 378.8149268329281, 8 140.0593690861212 41.67647334737376 0.016595253002606114, 12 75.12261872717852 11.689776599672726 1076.1956843018622, 13 41.55335330570151 -2.999500850298844 1317.0958804438303, 14 110.17575111166991 -21.29200076475966 1383.4332450628156, 15 78.31351453942989 -23.20313772022441 1495.7392545653133, 17 92.08130162558355 133.38973466220187 1306.2432568033105, 18 245.9657977960442 320.4034259424749 1424.7576426537616, 19 328.0582991661469 275.3015418566762 1611.3357297152274, 25 0.0 -130.04245698372944 1222.8872820853526, 26 203.17910553634698 -268.92671394128087 1078.168105062959, 27 411.6621461631367 -220.22738909018273 1022.3939897968796, 
0 128.71404160600616 0.0 778.1987552545937, 1 67.37786736813315 -111.36986917802385 780.9669891793819, 2 -48.57627464344611 -75.07269612248868 399.5563784297366, 3 -299.91620370723416 38.834820242963616 90.746606788765, 6 193.35824208119777 111.36944908732454 775.7062199049492, 7 180.42360919433676 49.47085330610025 378.9016910952166, 8 140.06510516686066 41.84199874367698 -0.009830099540522497, 12 65.52970242888678 11.896804406447018 1076.338873063228, 13 30.67396851351528 -2.5256116359593506 1317.1440881484405, 14 99.48763746369728 -20.99247887082253 1383.4473977805296, 15 67.61952709772227 -22.832641615407656 1495.793736724282, 17 92.08555270342464 133.5805590880018 1306.2716606058718, 18 245.91589853667978 319.52694257347844 1424.6983042512097, 19 327.78716680198596 271.7681070449648 1610.8887760875677, 25 0.0 -129.2869743710949 1222.9375377608137, 26 203.2481372284461 -267.6590525761886 1078.1941137285207, 27 411.87317980880766 -218.28973414346973 1022.396196392223, 
