0, 1.5848255157470703
1, 1.6021339893341064
2, 1.6062874794006348
3, 1.603133201599121
4, 1.5478070974349976
5, 1.835405945777893
6, 1.838997721672058
7, 1.910880446434021
8, 1.8878968954086304
9, 1.9819345474243164
10, 1.9764240980148315
11, 1.9757417440414429
12, 2.031956195831299
13, 2.020021438598633
14, 2.019714832305908
15, 2.0016019344329834
16, 1.9942147731781006
17, 2.0002896785736084
18, 2.0031559467315674
19, 1.999304175376892
20, 1.9893213510513306
21, 1.9909456968307495
22, 1.802030086517334
23, 1.810210108757019
24, 1.6489183902740479
25, 1.678562045097351
26, 1.6905728578567505
27, 1.7682856321334839
28, 1.7400888204574585
29, 1.8823481798171997
30, 1.8827859163284302
31, 1.9251197576522827
32, 1.9246007204055786
33, 1.9442472457885742
34, 2.1084835529327393
35, 2.1074419021606445
36, 2.193110704421997
37, 2.1934049129486084
38, 2.2039055824279785
39, 2.1227333545684814
40, 2.1385514736175537
41, 2.1447389125823975
42, 2.145925521850586
43, 2.0609846115112305
44, 2.0602035522460938
45, 2.059790849685669
46, 2.0952603816986084
47, 2.112464427947998
48, 2.0029444694519043
49, 1.9992252588272095
50, 2.0160231590270996
51, 2.0252764225006104
52, 2.0276224613189697
53, 1.986580491065979
54, 1.9867931604385376
55, 2.0438106060028076
56, 2.040325403213501
57, 2.0350546836853027
58, 1.9158060550689697
59, 1.9094123840332031
60, 1.9158270359039307
61, 1.9194176197052002
62, 1.9177125692367554
63, 1.8665766716003418
64, 1.8878151178359985
65, 1.8260658979415894
66, 1.8406156301498413
67, 1.7887104749679565
68, 1.786426067352295
69, 1.784338355064392
70, 1.7307417392730713
71, 1.7708008289337158
72, 1.6542495489120483
73, 1.6735098361968994
74, 1.6820247173309326
75, 1.664673924446106
76, 1.6952959299087524
77, 1.2789673805236816
78, 1.2899141311645508
79, 1.2010351419448853
80, 1.2059330940246582
81, 1.5825090408325195
82, 1.5777734518051147
83, 1.5716972351074219
84, 1.3855332136154175
85, 1.3781450986862183
86, 1.377455711364746
87, 1.3737205266952515
88, 1.3645570278167725
89, 1.4646761417388916
90, 1.4529086351394653
91, 1.6064059734344482
92, 1.5886090993881226
93, 1.7827174663543701
94, 1.7869477272033691
95, 1.79147469997406
96, 1.8358315229415894
97, 1.8944249153137207
98, 1.8985503911972046
99, 2.0826876163482666
100, 2.131213903427124
101, 2.1176278591156006
102, 2.113560914993286
103, 2.281715154647827
104, 2.2373883724212646
105, 2.235487222671509
106, 1.9860812425613403
107, 1.980427622795105
108, 2.267207384109497
109, 2.1567540168762207
110, 2.1593992710113525
111, 2.185304641723633
112, 1.9379841089248657
113, 1.9746310710906982
114, 1.9742610454559326
115, 1.9781402349472046
116, 1.9648971557617188
117, 1.966593861579895
118, 2.020371913909912
119, 2.011256694793701
120, 1.9595649242401123
121, 1.959502100944519
122, 1.956267237663269
123, 1.943538784980774
124, 1.9441403150558472
125, 2.0109143257141113
126, 2.0054593086242676
127, 2.067310333251953
128, 2.0681838989257812
129, 2.069495439529419
130, 2.055678367614746
131, 2.050112009048462
132, 2.1130497455596924
133, 2.08258056640625
134, 2.0821311473846436
135, 2.071136713027954
136, 2.055259943008423
137, 2.0644028186798096
138, 2.059202194213867
139, 2.1210203170776367
140, 2.1224961280822754
141, 2.123513698577881
142, 2.0754621028900146
143, 2.1186931133270264
144, 2.2594826221466064
145, 2.2543210983276367
146, 2.249906063079834
147, 2.3791370391845703
148, 2.3437976837158203
149, 2.1646909713745117
150, 2.1481924057006836
151, 1.977963924407959
152, 1.9467658996582031
153, 1.9596627950668335
154, 2.068315029144287
155, 2.0540707111358643
156, 1.971435546875
157, 1.9948424100875854
158, 1.9946763515472412
159, 2.0648348331451416
160, 2.1461129188537598
161, 1.86404287815094
162, 1.8884341716766357
163, 1.859053373336792
164, 1.8528592586517334
165, 1.8580584526062012
166, 1.847339391708374
167, 1.8383234739303589
168, 2.1347758769989014
169, 2.1267824172973633
170, 2.126283884048462
171, 2.174173355102539
172, 2.196063995361328
173, 2.5096435546875
174, 2.4919593334198
175, 2.5207958221435547
176, 2.5147287845611572
177, 2.517721652984619
178, 2.8042848110198975
179, 2.805535078048706
180, 2.998650312423706
181, 2.995819568634033
182, 2.996514320373535
183, 2.9197256565093994
184, 2.898750066757202
185, 3.018819570541382
186, 2.999436855316162
187, 2.8427107334136963
188, 2.845263719558716
189, 2.840468406677246
190, 2.7190001010894775
191, 2.686836004257202
192, 2.8626396656036377
193, 2.809605836868286
194, 2.9072492122650146
195, 2.856308937072754
196, 2.833475351333618
197, 2.9443345069885254
198, 2.9511563777923584
199, 3.228003740310669
200, 3.2089669704437256
201, 3.2243690490722656
202, 2.871335744857788
203, 2.8470511436462402
204, 3.019388198852539
205, 3.0127556324005127
206, 3.012880802154541
207, 2.612213611602783
208, 2.6522092819213867
209, 2.6277194023132324
210, 2.72121262550354
211, 2.6666574478149414
212, 2.6973490715026855
213, 2.6801130771636963
214, 2.6572604179382324
215, 2.6617214679718018
216, 2.461038112640381
217, 2.4556827545166016
218, 2.453312397003174
219, 2.1074726581573486
220, 2.146369218826294
221, 2.0501816272735596
222, 2.0393269062042236
223, 1.9610419273376465
224, 1.9518520832061768
225, 1.9530494213104248
226, 2.1782264709472656
227, 2.1687259674072266
228, 2.177821397781372
229, 2.176961898803711
230, 2.1845085620880127
231, 2.0178959369659424
232, 2.0245018005371094
233, 1.9352664947509766
234, 1.924623727798462
235, 1.9347643852233887
236, 1.9221915006637573
237, 1.910041093826294
238, 1.9049584865570068
239, 1.9268125295639038
240, 2.02101731300354
241, 2.040938377380371
242, 2.0419270992279053
243, 2.023364305496216
244, 2.025714874267578
245, 1.8816105127334595
246, 1.8880805969238281
247, 1.876215934753418
248, 1.8860208988189697
249, 1.7874829769134521
250, 1.8138978481292725
251, 1.8123749494552612
252, 1.917344331741333
253, 1.9126694202423096
254, 1.9338706731796265
255, 2.003793954849243
256, 2.074061393737793
257, 2.0454208850860596
258, 2.0513665676116943
259, 1.9897114038467407
260, 1.9969463348388672
261, 2.0001704692840576
262, 2.1261160373687744
263, 2.137622117996216
264, 2.0561976432800293
265, 2.1165828704833984
266, 2.113612651824951
267, 1.8247325420379639
268, 1.8654601573944092
269, 1.690150499343872
270, 1.7199230194091797
271, 1.623023509979248
272, 1.6232852935791016
273, 1.6263678073883057
274, 1.5640499591827393
275, 1.5825471878051758
276, 1.6213879585266113
277, 1.618192434310913
278, 1.6200675964355469
279, 1.6702244281768799
280, 1.7201266288757324
281, 1.8998709917068481
282, 1.9054261445999146
283, 1.7505366802215576
284, 1.7289257049560547
285, 2.074457883834839
286, 2.0867812633514404
287, 2.0811753273010254
288, 2.107546806335449
289, 2.1049747467041016
290, 2.1067018508911133
291, 1.9615323543548584
292, 1.9596377611160278
293, 1.8519359827041626
294, 1.8583301305770874
295, 1.8792325258255005
296, 1.8759058713912964
297, 1.8827024698257446
298, 1.9527086019515991
299, 1.9189804792404175
300, 1.9942001104354858
301, 1.9978346824645996
302, 2.0331904888153076
303, 2.0585711002349854
304, 2.0659983158111572
305, 2.111984968185425
306, 2.1077353954315186
307, 1.9372929334640503
308, 1.8831998109817505
309, 1.900020956993103
310, 1.8983155488967896
311, 1.9774612188339233
312, 1.8624370098114014
313, 1.8147504329681396
314, 1.8209468126296997
315, 1.8978713750839233
316, 1.893616795539856
317, 1.7102950811386108
318, 1.70616614818573
319, 1.578122615814209
320, 1.5769330263137817
321, 1.5793238878250122
322, 1.5994879007339478
323, 1.5859203338623047
324, 1.8750594854354858
325, 1.842015266418457
326, 1.8371647596359253
327, 1.8834800720214844
328, 1.8816331624984741
329, 1.9359396696090698
330, 1.9228034019470215
331, 2.2856132984161377
332, 2.285569429397583
333, 2.2880799770355225
334, 2.0190627574920654
335, 2.0143380165100098
336, 1.8710052967071533
337, 1.8828322887420654
338, 1.8813294172286987
339, 1.5769368410110474
340, 1.5735620260238647
341, 1.3335665464401245
342, 1.329721212387085
343, 1.474186658859253
344, 1.4733977317810059
345, 1.4730050563812256
346, 1.6068366765975952
347, 1.5927658081054688
348, 2.042048454284668
349, 2.0322091579437256
350, 2.0847058296203613
351, 1.990822672843933
352, 1.9995771646499634
353, 2.0927720069885254
354, 2.119784355163574
355, 2.0425641536712646
356, 2.0482656955718994
357, 2.059807538986206
358, 2.345834255218506
359, 2.315690040588379
360, 2.495615005493164
361, 2.497081756591797
362, 2.515885353088379
363, 2.0480780601501465
364, 2.060671329498291
365, 1.8671449422836304
366, 1.9261994361877441
367, 1.9544295072555542
368, 2.0004124641418457
369, 1.999545693397522
370, 1.9639731645584106
371, 2.0474631786346436
372, 1.7680882215499878
373, 1.7733485698699951
374, 1.7674022912979126
375, 1.7450226545333862
376, 1.7608433961868286
377, 1.7577494382858276
378, 1.7289767265319824
379, 1.826837182044983
380, 1.8703272342681885
381, 1.8526030778884888
382, 2.1741113662719727
383, 2.2423043251037598
384, 2.493460178375244
385, 2.47967529296875
386, 2.4841818809509277
387, 3.226578950881958
388, 3.4119369983673096
389, 3.0572385787963867
390, 2.5395610332489014
391, 1.9043207168579102
392, 1.9456900358200073
393, 1.9131946563720703
394, 1.941753625869751
395, 1.9447375535964966
396, 2.033376693725586
397, 2.0367164611816406
398, 2.0267250537872314
399, 1.9868630170822144
400, 1.9651587009429932
401, 1.93570077419281
402, 1.927524209022522
403, 1.786798357963562
404, 1.7881066799163818
405, 1.7917393445968628
406, 1.7649670839309692
407, 1.7671605348587036
408, 1.8493068218231201
409, 1.8128316402435303
410, 1.8109323978424072
411, 1.9494903087615967
412, 1.945305347442627
413, 1.9737554788589478
414, 1.952114224433899
415, 2.1687285900115967
416, 2.169734239578247
417, 2.173336982727051
418, 2.0053024291992188
419, 1.9494740962982178
420, 1.9995763301849365
421, 1.970205307006836
422, 1.9902682304382324
423, 1.8108055591583252
424, 1.708519697189331
425, 1.6748569011688232
426, 1.675293207168579
427, 1.9478981494903564
428, 1.9515787363052368
429, 1.9516305923461914
430, 2.1445353031158447
431, 2.125053882598877
432, 2.170980215072632
433, 2.2779576778411865
