0 115.41356975770736 0.0 762.6130363096061, 1 0.0 -34.52480847237266 762.9081941904207, 2 -178.9110806414137 -13.839053134654435 447.50706355696025, 3 -238.0113454819926 124.49499624108321 56.3299080716165, 6 232.81944277465064 34.5245929645617 762.3178802712007, 7 384.92962843206425 2.2638160157094234 386.2180459102804, 8 359.5631243688565 103.25185578157567 7.524742420000507, 12 77.84781501898308 62.47839594414739 1093.3777922090107, 13 92.99981408985353 47.72036602092723 1333.1806703684424, 14 133.87126177251463 -43.4649518037707 1393.7596047564994, 15 132.11556738239761 -67.18250420778314 1531.5386512186008, 17 271.6405192037514 99.86676827963268 1287.5151036166353, 18 413.26941036494753 203.51222405183276 1075.317295686657, 19 306.9548011956084 103.39450164448567 884.5110213413228, 25 -86.0512828406695 26.189713351137783 1287.3019617629652, 26 -323.7381743605401 -13.909061270610678 1146.1061008548895, 27 -182.78299032983287 -112.68277184229399 1046.0591818391028, 
0 115.41356975770736 0.0 762.627693092838, 1 0.0 -33.566971184127404 762.9146622758242, 2 -178.8609830631985 -14.955233357243713 456.1367195673361, 3 -237.70208268288627 119.13578588556604 57.306715785401366, 6 232.76416915844004 33.566757307512034 762.3407257383157, 7 384.8537189848111 1.4745558195722026 386.31367277058234, 8 359.50548656723043 102.59410641725813 7.6659212068018405, 12 78.13683485519327 62.89880854870097 1093.7224618144555, 13 93.0002040107868 47.737336924775235 1333.1975759979869, 14 133.56404932959026 -43.382165502023184 1393.7500793760064, 15 131.69944279144283 -67.09876041146458 1531.411631711865, 17 271.5772656989175 98.91208396668137 1287.4154960040382, 18 413.0569707941656 201.35142455819113 1075.1887866721881, 19 306.7765872549013 101.01212449460732 884.4747598557813, 25 -86.06744473493744 26.945900246925845 1287.4087413435243, 26 -323.8108999955521 -13.013612362531276 1146.1992247706344, 27 -182.82967910236206 -111.68982348595748 1046.1375051303291, 
0 115.41356975770736 0.0 762.6423498760698, 1 0.0 -33.034523623460345 762.9247670832275, 2 -178.8483960964253 -15.235672529657862 456.1753515253741, 3 -237.6669152098995 118.52636927951866 57.4307824845921, 6 232.73344323157633 33.034308186871804 762.3599345107125, 7 384.7644875173965 0.5467813722326156 386.42350978572307, 8 368.2357656021597 102.16914128520006 7.762322561556289, 12 78.15958471365394 62.31890060146725 1093.4906343603416, 13 93.0058801613704 47.98438548656726 1333.244969649701, 14 133.61782478807265 -42.876161194368876 1394.0318541337479, 15 132.05621800784206 -66.17447138932187 1531.7585402272312, 17 271.5675932316764 98.76609754637414 1287.4126799432217, 18 412.96245849719963 200.3901058986055 1075.1397503857254, 19 306.41506124873547 96.17921808583183 893.1408395300724, 25 -86.0795972395133 27.514494779157715 1287.4926674028386, 26 -323.9281034920355 -11.570520900602943 1146.3403379579668, 27 -182.82508341668918 -111.78756172767888 1046.1458950694616, 
0 136.7864530461717 0.0 767.2204041457655, 1 25.438927473664524 -32.522904479500205 763.2238707847296, 2 -119.97604930159869 9.621767729587049 454.35372845933364, 3 -116.02097168097552 175.7071373345159 74.24254027584504, 6 249.94124941450818 32.522732936955386 771.2864494308734, 7 383.92890614410413 -8.141084795115432 387.6182741959045, 8 365.6165883031832 72.99134462591459 13.678322957080127, 12 91.6195693796254 59.9183186743747 1110.323593475579, 13 109.78419456854077 44.57585460269564 1351.6822896922836, 14 150.00923695623794 -46.13133733673382 1414.9497560394113, 15 150.24122290553666 -67.49187725637981 1554.0766627469031, 17 297.6242647983013 95.68270638220707 1296.1007670291208, 18 439.69881029108365 198.51874305820593 1084.2926842050172, 19 324.4434768399396 102.74201142924672 902.3673521571636, 25 -60.209240313133435 24.407904466391372 1304.6203233888832, 26 -307.2622949843754 -6.592262555118836 1164.150181980953, 27 -183.49188124076443 -97.60651203291036 1030.6775623287704, 
0 136.7864530461717 0.0 767.5238817577684, 1 25.447307562676222 -31.2159385609585 763.5161749447169, 2 -120.06539374537209 12.607675572568908 454.401936231984, 3 -116.0691950178635 177.44274193351072 74.24554940416124, 6 249.86024232483626 31.215774076038215 771.5983070866355, 7 375.4507988375051 -7.570627844150266 387.8632287207039, 8 365.5809276459088 72.59408270435733 14.05821626324257, 12 91.75296965145702 58.96111915682583 1110.443211636693, 13 109.74412622191609 43.09969068011162 1351.7833748290127, 14 149.43299947357787 -47.61444691656756 1415.0380456295088, 15 149.6937475872477 -68.90766172579856 1554.1368545307366, 17 297.4423133717187 93.17882682870041 1296.0992084259706, 18 439.3341838613469 195.0370622721003 1084.358038434335, 19 324.2128294458791 99.82536547706007 902.5960252089307, 25 -60.20419104203729 24.07040931771617 1304.8812428587898, 26 -307.30414418552857 -6.048359426036612 1164.5036461387776, 27 -183.5685257500509 -95.97648332588827 1031.078587498047, 
0 158.159336334636 0.0 780.4057596896167, 1 50.9320973318571 -28.293059914624195 780.5267005431025, 2 -60.196151316181975 23.533031066244945 453.5260587993484, 3 0.0 185.41069270552728 72.92428289955262, 6 266.8983221789223 28.292851222921048 780.2848197281997, 7 374.92128126157047 -13.201356370444671 397.0199704273471, 8 364.5636084470965 61.261084082183174 16.296333933752862, 12 107.92954969648484 57.62890025152585 1109.1458057481677, 13 126.43812427402204 38.102192933779364 1349.8617423297676, 14 167.15151254433164 -54.85860220023852 1407.7081900869716, 15 171.7736211078102 -80.4063843945174 1543.133372932993, 17 305.6398984809057 85.8167848318068 1303.993040945889, 18 456.2446585256277 185.66534792681983 1092.721198307559, 19 332.3820703156626 92.52063430078971 919.9606185419482, 25 -42.983195947723836 22.21781381488583 1313.3024176930744, 26 -290.43519454503775 -3.2479057814631744 1164.8191653038184, 27 -175.3928640488206 -92.2253528190021 1014.6571360951185, 
0 162.43391299232889 0.0 780.4639076483865, 1 50.92944130368728 -28.500178138059013 780.5857338445956, 2 -60.23400492999672 26.063180622299996 453.36790039346243, 3 0.0 189.68707341049574 72.24210231411735, 6 275.52211090855883 28.499968714847984 780.342082347373, 7 375.0541905462784 -11.788039542398892 396.9361471047243, 8 364.72638335968765 63.07440664827001 16.00567850839866, 12 108.01682334094306 57.41706265320571 1118.2587927073166, 13 126.04584570700231 39.36005577638332 1359.5885536987369, 14 167.36577682697734 -52.36981015270213 1419.5136581106324, 15 172.4927948491063 -75.91638020453024 1556.071142391229, 17 305.7465156623821 87.24205120505441 1304.2278688053912, 18 456.48791948689194 187.89706496074106 1092.936750417735, 19 332.7343083808217 96.8576358378489 920.1485384194607, 25 -34.392432213133944 22.905069586084636 1313.4486974761671, 26 -290.39320893133134 -3.8256804198677514 1164.8242138099595, 27 -175.37456715723044 -92.63300982070498 1014.6926307595385, 
0 183.8067962807932 0.0 797.5729934667986, 1 76.4006424115231 -28.16327896723579 797.5729934667986, 2 8.622121512832651 34.14054924742207 452.6881329534925, 3 89.66524509840352 195.28071567203543 71.2845081697302, 6 292.7177564820698 28.163005751855426 797.5729934667986, 7 374.34596643664327 -19.319078885319385 397.70343840947515, 8 363.56773919390895 50.16703917728296 18.499266622707978, 12 116.50860386410005 59.9695190588216 1117.8289039273864, 13 133.4171829117759 40.360981316476696 1358.0115158599538, 14 180.2173838466012 -52.61404438117529 1412.7488015399235, 15 191.42043851462626 -78.00709159034531 1546.212256911865, 17 305.7574105549354 87.3876949350934 1304.2567023864058, 18 474.20463377229396 186.2658960084333 1101.7797396603457, 19 341.4981080845956 96.9492171816466 937.6747813989404, 25 -34.394741684985235 23.175210004216908 1313.494118741577, 26 -264.86259341370203 -2.432376140885097 1156.4190877692336, 27 -142.0281271803636 -91.0301133767768 998.083290662606, 
0 183.8067962807932 0.0 797.5837726544393, 1 76.38681418946527 -28.88216611821069 797.5837726544393, 2 8.62262247600252 34.37494119309693 444.05625113833594, 3 89.76529746325004 199.96199163729239 70.48486320211396, 6 292.7699970187242 28.881900975981836 797.5837726544393, 7 374.4317676256435 -18.406695190329117 397.62256632704737, 8 363.7088420670818 51.73893388753632 18.207682510692507, 12 116.56500379981502 59.83209682447822 1117.555594710915, 13 133.4217497728322 40.49928259683796 1358.0414788199278, 14 180.56985041154906 -52.635561904319374 1412.8429732469585, 15 191.87794826861324 -77.89554976943927 1546.3352599444197, 17 305.8123753845059 88.12246884501347 1304.3585661487632, 18 474.35722402074975 187.61295866383702 1101.8884069319013, 19 341.55448891763416 97.62561744364822 937.7086911847507, 25 -34.39222515079521 22.88084937022417 1313.4671499163674, 26 -264.8270346273941 -2.9690644329394615 1156.3816905367153, 27 -141.98496729010122 -92.21798168635073 998.0331382404645, 
0 183.8067962807932 0.0 797.6026433510173, 1 76.39196857755816 -28.614205178935567 797.6026433510173, 2 8.622946245595445 34.52642734896844 444.061847281604, 3 89.78025553084746 200.66185357896595 70.38257355115286, 6 292.75052472846573 28.613937869816958 797.6026433510173, 7 374.3948428006222 -18.79934252636673 397.6808794503527, 8 363.7536502770404 52.238100110208336 18.13053561450215, 12 114.9575042726151 60.61197686373941 1117.7308200117836, 13 133.43857210822657 41.00872452971855 1358.1310142134053, 14 180.236855219844 -52.15423265728826 1411.6853812441236, 15 192.138529868015 -78.28228836458058 1544.7891419463626, 17 305.8152040723949 88.16028295407875 1304.3821243852717, 18 474.1839911414699 186.0836634124865 1101.796147102149, 19 341.2444651028209 93.90626499238303 937.6003726239694, 25 -34.3975942807183 23.508879974544072 1322.1659561319716, 26 -264.8342657726162 -2.8599248536166186 1156.4103582687553, 27 -141.89440352752766 -94.71052332403464 997.9241542134093, 
0 196.6305262538718 0.0 806.170667362981, 1 93.56272115280495 -20.33015003965999 797.6215140475953, 2 86.1226248934643 29.52768379863953 410.06970202700586, 3 186.19153255933108 148.37031370103688 17.390329989445945, 6 300.7411435660869 20.3298665491332 814.8067222513716, 7 349.61379272586845 -10.287633562713907 413.8990586167641, 8 365.34500803014777 69.9659236334532 14.739353982992952, 12 123.10053914200178 54.94918865851784 1117.9213046579116, 13 141.13494104205904 26.498891974602415 1355.276646945486, 14 183.8752545281828 -69.30893416514185 1401.7434850663285, 15 200.29212251299595 -94.55465133829954 1530.747321647134, 17 312.4904632763857 61.356874227315686 1301.078371548439, 18 493.5842104657846 123.91891134070819 1097.297641830393, 19 344.20453205721475 26.182703236320638 952.513553473342, 25 -17.176376209660454 18.2636984058978 1321.5009884422393, 26 -230.43170223772876 -6.852526587924345 1130.467306168759, 27 -99.84768946350427 -106.91703298810958 997.3168929746038, 
0 196.6305262538718 0.0 806.1763205373414, 1 93.56272115280495 -20.33015003965999 797.6271672219557, 2 86.1226248934643 29.52768379863953 410.0753552013663, 3 186.19153255933108 148.37031370103688 17.395983163806363, 6 300.7411435660869 20.3298665491332 814.8123754257321, 7 349.61379272586845 -10.287633562713907 413.9047117911245, 8 365.34500803014777 69.9659236334532 14.74500715735337, 12 123.10053914200178 54.94918865851784 1117.926957832272, 13 141.13494104205904 26.498891974602415 1355.2823001198462, 14 183.8752545281828 -69.30893416514185 1401.7491382406888, 15 200.29212251299595 -94.55465133829954 1530.7529748214945, 17 312.4904632763857 61.356874227315686 1301.0840247227993, 18 493.5842104657846 123.91891134070819 1097.3032950047534, 19 344.20453205721475 26.182703236320638 952.5192066477023, 25 -17.176376209660454 18.2636984058978 1321.5066416165996, 26 -230.43170223772876 -6.852526587924345 1130.4729593431193, 27 -99.84768946350427 -106.91703298810958 997.3225461489642, 
0 196.6305262538718 0.0 819.0057036847805, 1 93.60424067556195 -18.564126233758646 814.6517732464184, 2 146.03824556583507 19.338391241294985 411.0609938985175, 3 255.70385787457843 125.49598033282612 12.886497953644493, 6 300.6090348685445 18.563827702358846 823.3993090993343, 7 348.782980369212 -19.768673505952805 414.82223218620555, 8 355.4521754884887 56.338650619056835 26.041512628621376, 12 133.45688900165035 48.31028373047503 1115.4168135850332, 13 150.56004279506791 25.395591574015356 1353.8446356363813, 14 191.81451729322282 -65.72875623569848 1405.4945281688529, 15 208.03686127067618 -83.21424385673708 1537.6489128418912, 17 320.71895138181685 55.643616298877774 1300.3814468867317, 18 507.155388409086 91.1927056494884 1094.9308067050908, 19 357.3036484616826 -19.61531794364856 976.2846446271575, 25 -8.58537722018386 16.94853441588809 1321.3408308275316, 26 -187.90049325749308 -3.846838805289906 1122.188217841077, 27 -49.903873300325884 -108.47441383347777 997.2483135976197, 
0 196.6305262538718 0.0 819.1341194530132, 1 93.56417698455988 -20.26822655485456 814.7729047071962, 2 146.00043770618228 18.297824222673768 402.7012282537027, 3 255.75773524051866 126.36523142064672 12.84956594364678, 6 300.7365095331696 20.267918454106216 823.538651267392, 7 348.9384973228075 -17.993949722565958 414.7799586151261, 8 355.6615339767471 58.727801639416924 25.715467288195555, 12 133.8634647729214 48.374056924826064 1115.334634673698, 13 150.5511592908154 25.15808088929502 1353.9402332017612, 14 193.13572799592592 -66.00348563152431 1405.2568532347227, 15 209.29275380283354 -83.86302593834567 1537.2548349512308, 17 320.80823704904077 56.77267600907983 1300.6498239711532, 18 507.2736515424204 92.14672739411199 1095.1285491376918, 19 357.4032918919554 -18.505283984485974 984.9724842984303, 25 -8.582317160162699 15.516785606024314 1321.2825829344736, 26 -188.06986166685294 -0.244814708724995 1122.6091790436585, 27 -50.000200157079306 -100.96280395432044 981.0953034071731, 
0 196.6305262538718 0.0 819.2625352212459, 1 93.55586153872602 -20.62192222195607 814.8998085761863, 2 146.00424808342356 18.402695350587265 402.8193335894002, 3 255.7370605092027 126.0316677362845 13.041431749366325, 6 300.762967749802 20.621613852353423 823.6693348827646, 7 349.03131698899375 -16.9347129941046 414.8064991399836, 8 355.7630123365723 59.88584939252152 25.62360076314917, 12 133.55179955502055 47.271898114290956 1115.2373326167162, 13 150.52137676213007 24.361810793655565 1353.9586237997362, 14 192.52344367594873 -66.26276884037117 1405.5567433555116, 15 207.6540901438442 -84.18396829099916 1537.8677646567776, 17 320.76397152173155 56.212917371556195 1300.7088505344148, 18 507.0837270601628 90.61461776026977 1095.1456298646012, 19 357.3969562918211 -18.575862960756623 985.0975814189736, 25 0.0 14.255792738976538 1321.2465972771188, 26 -187.91956972208257 -3.4411321839174462 1122.4779996345605, 27 -41.654104724744506 -102.15391507549694 981.1677127216574, 
