0 98.65068944958679 -150.92217557682793 746.3404473402378, 1 -17.006379034326187 -185.95528105361166 746.7912351674785, 2 -204.18757084619622 -183.79824596112832 431.9743078376888, 3 -334.62787657844495 -44.75877362752277 58.10664509705248, 6 216.33629069444697 -115.88930253034664 745.8896625037897, 7 394.63833894079943 -150.56149748475593 386.0138446800577, 8 362.20767314747303 -31.545586605770012 11.554691535698453, 12 41.19765403018404 -85.25774327846145 1079.8980204763789, 13 47.41472899658109 -94.20736836603447 1319.8073887465775, 14 85.71124023588555 -182.6308247510724 1380.5053446089441, 15 80.06196999718031 -203.27054865488697 1518.4541493305187, 17 228.9231716212058 -45.346013039123434 1273.2661902529615, 18 386.5553597213458 40.88165887967884 1058.5104985941553, 19 279.88866183404053 -72.49197269375449 867.7825377289672, 25 -112.4749212847614 -116.60487654771003 1265.0138914533122, 26 -324.00826666145474 -175.07025284434994 1104.7655722655195, 27 -181.89064965414568 -295.7356073413776 1054.1108331467533, 
0 98.65068944958679 -150.92217557682793 746.3851381365758, 1 -17.00546981569621 -186.1672616145815 746.8386536197065, 2 -204.21250855865904 -183.3137355893605 431.9743185658643, 3 -334.56336032871724 -45.55044187157864 58.293950761209544, 6 216.34765422328513 -115.67735375250348 745.9316260532066, 7 394.7247714803666 -149.68535014053126 385.9683450003256, 8 362.11478483395126 -32.60200250327344 11.801017939437429, 12 49.41750197977591 -86.72866536709236 1079.7724504006587, 13 56.96429525148446 -95.65814409449885 1319.665401248329, 14 94.22975841944324 -184.1748641779813 1380.2204988889234, 15 88.06814473113928 -204.6847586339851 1517.928397944375, 17 237.68015470248884 -46.17073265424034 1273.2153724717728, 18 386.8323756966734 43.88561833433883 1058.74201411804, 19 280.29751460958653 -66.53432690205794 867.9294417191917, 25 -112.43926574432432 -117.88379065539227 1264.9104746201424, 26 -324.21403270086694 -172.54533176175096 1113.537147538692, 27 -182.2314824396243 -288.51162975324985 1054.6357883226294, 
0 98.65068944958679 -150.8949874808963 746.4009130482754, 1 -17.00927729068842 -185.25237648065155 746.8430061064294, 2 -204.197274207408 -183.58253298926329 440.5256081155306, 3 -334.2313974630279 -49.596715269164235 59.043538323380176, 6 216.30006296888158 -116.5378219779934 745.958822865963, 7 394.5954867517012 -150.9686924563663 386.1190257158499, 8 361.94351914173114 -34.522613792414944 12.18856471961476, 12 49.62122111751946 -86.16727761361328 1080.1598784127477, 13 56.964333116617404 -95.62826039580409 1319.681523016208, 14 93.99900359001182 -184.00320385044193 1380.330294229819, 15 87.68619921625485 -204.5399813069322 1518.007378998614, 17 237.63093412700934 -46.993587038606236 1273.1327062325133, 18 386.6601292363898 42.04496692286034 1058.641622812339, 19 280.17379630661145 -68.30991445340234 867.9142870551475, 25 -112.45927804523733 -117.13878946082052 1265.0093775510188, 26 -324.31973550946327 -171.22108196080057 1113.65584360613, 27 -182.29555246231877 -287.126472507239 1054.7418437208528, 
0 115.8073310929932 -150.8949874808963 763.5733296033814, 1 0.0 -184.44114470620335 763.8610993023952, 2 -179.42577381979822 -166.8591160348864 456.1232341858165, 3 -238.4926797927376 -32.11118438594076 55.90938686834386, 6 233.5570955185546 -117.34903984121866 763.2855617022601, 7 386.0437104769672 -150.695274732406 386.1066550480958, 8 360.6887173358215 -48.793435661389196 6.130891909122624, 12 78.63057084044699 -87.35578934610294 1096.5816151428767, 13 93.3250103790479 -102.83173838159357 1336.133184378655, 14 134.1280004449477 -194.12055070548558 1396.7764487605416, 15 132.3370671388487 -217.88881160035365 1534.5858599148612, 17 272.5364381470302 -51.49223140753027 1290.210501155797, 18 414.44531903832484 50.2446229028489 1077.1867191986305, 19 307.5511733948283 -53.50736799351348 885.7583767172879, 25 -86.36500697876139 -123.76619275186616 1290.1671526691339, 26 -324.8227306637719 -165.0489115035802 1139.8052767467962, 27 -183.15467038545802 -268.9174008253551 1047.642981597637, 
0 115.8073310929932 -133.0085478562024 763.5733296033814, 1 0.0 -166.8199498464838 763.8633746570855, 2 -179.44667541650364 -148.50856966971594 456.08342162066333, 3 -238.4744864713067 -14.538944583644877 55.9659883127955, 6 233.57245508323982 -99.1973395540034 763.2832862111956, 7 386.1372033476018 -131.84005840158653 386.0069293194189, 8 360.70222119715595 -30.753417042195423 6.101249286681082, 12 78.3992544083041 -69.92321653687169 1096.5571209796187, 13 93.32753380057473 -84.83584288967532 1336.1477380656004, 14 133.87102064596888 -175.9199840371324 1396.7868782934943, 15 132.031092814521 -199.55054696472644 1534.5056181614425, 17 272.54630356601564 -33.45739942086878 1290.2283225578353, 18 414.55906506822737 69.2840806213548 1077.2633741318257, 19 307.87641632291826 -31.28784021255764 885.8513032681708, 25 -86.36645226728946 -105.81236051931234 1290.175390813744, 26 -324.9581424967469 -145.50085564285067 1148.4993455840527, 27 -183.4820236018186 -244.09268413594333 1048.0893723472195, 
0 115.8073310929932 -129.36371983145978 763.5733296033814, 1 0.0 -163.1969061142704 763.8635615297356, 2 -179.41096810557895 -145.65659990924826 456.15143554623415, 3 -238.45192098011415 -11.283824032161533 56.03619206317239, 6 233.57371545737445 -95.53074478750597 763.2830994891016, 7 386.0822209046999 -128.76496055592293 386.0655772585143, 8 360.67167494491974 -27.455990593043396 6.168302035492161, 12 78.36177779125995 -66.07046815235127 1096.429991845379, 13 93.3543068816732 -80.02970638803383 1336.3021502542615, 14 133.96940990709206 -171.02491370853855 1397.004743239504, 15 132.20195225851293 -194.4525382767054 1534.7851762128466, 17 272.6265539864535 -28.6054711751229 1290.3732910592712, 18 414.64308603313725 73.78061039677743 1077.319996956004, 19 307.6972458005475 -30.030033092452726 894.5914615703662, 25 -86.39032803011216 -101.05422543511366 1290.3114826618335, 26 -325.10256989449607 -140.08378287585816 1148.6551751447819, 27 -183.4758401957459 -240.57891388730297 1048.0809404298475, 
0 141.54229355810278 -109.84258579406567 768.2652636292123, 1 25.520003304173326 -143.25381166668262 764.2627154329424, 2 -120.28783177973943 -103.46970100788468 454.60986713448943, 3 -116.36243493951125 63.91436261130944 73.26190726668028, 6 259.4992048660283 -76.43153702573596 772.3394660185706, 7 385.08253153144585 -119.60264609050891 387.53468620496466, 8 366.67463622661097 -38.95334625984587 12.558023162435688, 12 93.46896003165485 -49.12087873435003 1104.2314799369096, 13 109.78892906868217 -62.9122341853123 1345.4982385036246, 14 150.26474724186988 -154.05231475512983 1408.4969151967093, 15 149.88019616930927 -176.1201485307057 1547.071277983607, 17 298.9004682375151 -10.583336810000574 1299.3872303151254, 18 442.13060285205285 97.54191993087143 1087.0277393881468, 19 326.5533609965587 5.539292249603093 904.1985846662196, 25 -60.44336906941117 -83.5221954118952 1299.1058730802947, 26 -317.1998942409463 -112.33757622132555 1166.9271014338408, 27 -184.56236577769556 -198.02878502504427 1033.1869429495132, 
0 141.54229355810278 -109.68473252067167 772.9571976550435, 1 25.532986242707782 -141.07801279852626 773.1591738774453, 2 -120.40057458065084 -99.55677381019382 454.69051846115065, 3 -116.40585959905249 65.6297973721183 73.39411184913365, 6 259.36937709889526 -78.29160419514835 772.7552224102635, 7 376.5201002585259 -119.49822225370514 387.9429598381249, 8 366.52048925277455 -40.50686103621641 13.291111721350376, 12 93.7039164893158 -50.04104441921337 1104.0573353682082, 13 109.71853702242484 -65.34910253756011 1345.116494698237, 14 149.82704537084484 -156.7184596316691 1407.3596915512958, 15 149.75631528832236 -179.5777185776442 1545.5697531109945, 17 298.5969147138324 -14.588556939788063 1299.2811053756957, 18 441.5522170294154 92.19576255040465 1087.052791649567, 19 326.0397202865887 -0.7760007437731247 904.4347721049926, 25 -60.43167758233915 -84.14314837509536 1299.4117743738202, 26 -308.73519928507255 -110.77728377083723 1167.4592037106563, 27 -184.60442503214423 -196.97948255880345 1033.6432465247003, 
0 158.6989352015092 -108.26218641473338 781.9393608158606, 1 51.09394298212419 -137.48173150672594 782.0646881318922, 2 -60.38884693725462 -85.57368445653486 454.01687710352627, 3 -8.973687461558402 76.09400546604763 72.22731807303637, 6 267.8705052166772 -79.04284671090065 781.8140343807717, 7 376.2772409723974 -120.64938694497849 397.1634950569334, 8 365.8237534360809 -46.8196040906212 15.187959381950805, 12 107.94297987106931 -49.97662242020693 1112.6260509460164, 13 126.90607845137724 -68.99569948354522 1353.4979834072628, 14 167.7786998539583 -161.9254538435449 1411.3412864227928, 15 172.33441796689658 -187.43166670866583 1546.8404216581484, 17 306.82032627798026 -20.611365832250826 1307.5411145770627, 18 458.09841788071935 80.12018161443473 1095.51262579385, 19 333.7454136743969 -12.92734100181346 922.0548390761501, 25 -43.13457142076472 -85.60345706210668 1316.7108595084437, 26 -291.47152154589867 -110.88694790207161 1167.721750296727, 27 -176.03113823126628 -199.6020520619977 1017.0393164598823, 
0 158.6989352015092 -96.33416004081948 782.3432031549745, 1 51.09512596570729 -125.46176922385528 782.4681361431451, 2 -60.41897620160131 -71.63865428296462 454.24855221780194, 3 0.0 89.82335028831159 72.31825158922231, 6 267.8643931283734 -67.2067563430798 782.2182710481633, 7 376.42055221454683 -107.20261406908094 397.41425493284225, 8 366.0713495929279 -32.14271965269916 15.061238527821047, 12 108.01768654189695 -39.94441501706581 1121.9742679003236, 13 126.85974900722933 -58.54228309985737 1363.2247362912562, 14 168.6343913436902 -150.22017778960063 1423.1289103668864, 15 173.96958901361808 -173.5917945934221 1559.8097814247171, 17 306.70768782391326 -10.183978854628663 1307.75829890658, 18 457.7387943255501 88.76017882516805 1095.6837705384428, 19 333.5118765257517 -3.86501040485507 922.3726414131315, 25 -34.492395462980355 -75.45452871315949 1316.8857767430864, 26 -291.17073069463083 -103.08410636423325 1167.7451806768845, 27 -175.78495316770332 -193.14040938184604 1017.1383582441088, 
