0 98.65068613629192 -1.4339370727539062 746.3404083658878, 1 -17.00637851740263 -36.467029900233086 746.7911960152235, 2 -204.18756765670176 -34.30993618483271 431.97427284917404, 3 -334.6278689223522 104.72950884003976 58.106621318021325, 6 216.3362820721837 33.598910675264584 745.8896238701072, 7 394.63833064749616 -1.073208691409448 386.01381263091366, 8 362.20767546176717 117.94281657262115 11.55464580896114, 12 41.197677888334034 64.23047535458055 1079.8979819393785, 13 47.41472726534432 55.280858266036034 1319.8073289840645, 14 85.71123651347412 -33.14257524815487 1380.5053293524663, 15 80.06196702907519 -53.78228222216463 1518.4541377398853, 17 228.92316300512428 104.14220883199879 1273.2661316549973, 18 386.5553470267 190.36990050956345 1058.5104493296244, 19 279.8886526728034 76.99626929497279 867.7824947356322, 25 -112.47491764821314 32.883367015594445 1265.0138356446244, 26 -324.0082619821959 -25.581938225207395 1104.7655271295116, 27 -181.89065050576923 -146.24722130627384 1054.1107936437425, 
0 98.65068613629192 -1.4316551685333252 746.3850872492684, 1 -17.005469245869694 -36.67674089820729 746.8386027132028, 2 -204.2125043814125 -33.82316308343135 431.9742734341146, 3 -334.5633667701838 103.94029546244289 58.293883906195106, 6 216.3476483381454 33.81319241637077 745.9315748496571, 7 394.72475754742123 -0.19483658133195547 385.96830692306804, 8 362.11477773049296 116.88857543604902 11.800980743156515, 12 49.41748928400413 62.76181118150541 1079.7723809542608, 13 56.964292076628276 53.83228649775081 1319.6653195496938, 14 94.22975744723493 -34.68441278201666 1380.2204006128206, 15 88.06817368412455 -55.19430733668377 1517.9282983975859, 17 237.6801450255741 103.3197584958327 1273.2153005019602, 18 386.8323824727967 193.37635311023695 1058.7419660720004, 19 280.29752789041737 82.95652420819971 867.9293924234163, 25 -112.43925970791099 31.606648689390667 1264.910396929827, 26 -324.21402274274175 -23.054799929684293 1113.5370852266394, 27 -182.23147884414814 -139.02105582793075 1054.6357306402933, 
0 98.65068613629192 -1.4349381923675537 746.400860714942, 1 -17.009276748535076 -35.79232040234422 746.8429536708804, 2 -204.1972676174165 -34.12247848983471 440.5255655860068, 3 -334.2313932046137 99.86341951180663 59.04349367470786, 6 216.30005510860454 32.92221620169349 745.9587706904205, 7 394.5954712894234 -1.5086655634496253 386.11898778839156, 8 361.9435075917044 114.93744239103677 12.188535729614955, 12 49.621231203976656 63.29271939479412 1080.1598055503434, 13 56.96433044261166 53.831734732102596 1319.68144445949, 14 93.99898806445479 -34.54319848369827 1380.3301923274612, 15 87.68618223775213 -55.079986030125205 1518.007252291226, 17 237.63092292973135 102.46640670637925 1273.1326297759483, 18 386.6601229629865 191.5050890072713 1058.64156451943, 19 280.17380048903465 81.15033289803188 867.9142340387443, 25 -112.4592726157145 32.32120055661511 1265.0093009356074, 26 -324.31971986823567 -21.761090941350815 1113.6557743145045, 27 -182.29554610623137 -137.6664281674497 1054.7417807025388, 
0 115.80732720347314 -1.3641748428344727 763.5732752477967, 1 0.0 -34.9103289813318 763.861044910666, 2 -179.42577017574166 -17.328250502449023 456.1231856188417, 3 -238.4926723640395 117.41963829203826 55.90935447181414, 6 233.55708777238928 32.181774491271675 763.2855073418052, 7 386.0437022775521 -1.1644127057696636 386.1066082861036, 8 360.6886964970908 100.7372777521501 6.130882144642669, 12 78.63056014594328 62.17496134230803 1096.581511442567, 13 93.32500630183671 46.699033362237614 1336.1331053555414, 14 134.1279505121089 -44.58979726579493 1396.7763410804455, 15 132.33704124506505 -68.35803181029488 1534.5857215255537, 17 272.53642687081566 98.03854930052198 1290.2104252778263, 18 414.44530890768243 199.77547394887333 1077.1866568634234, 19 307.55117562350307 96.02361195173512 885.7583218460171, 25 -86.36500341104713 25.764588782302752 1290.1670768251279, 26 -324.8227262683659 -15.518018931672842 1139.8052166120178, 27 -183.15467036464747 -119.38645824776671 1047.6429260612238, 
0 115.80732720347314 -1.3610548973083496 763.5732752477967, 1 0.0 -35.17248649931308 763.8633205457783, 2 -179.44667038186788 -16.86105467779292 456.0833757024109, 3 -238.47448360597988 117.10863721433037 55.965941719110674, 6 233.57244749710821 32.450157872020306 763.283231827032, 7 386.13718010277626 -0.19267192270453393 386.00689860586454, 8 360.7022005710751 100.89397911579391 6.1012390554088825, 12 78.39925476323259 61.724246881460836 1096.557045820744, 13 93.32753093195456 46.811661602478324 1336.1476660129654, 14 133.87100665294736 -44.27245759964886 1396.786802471322, 15 132.03107381168985 -67.9030190501029 1534.505520825272, 17 272.54629633736624 98.19012249513501 1290.228253991595, 18 414.5590661242469 200.93172542363442 1077.263319335456, 19 307.8764239350528 100.35989192084982 885.8512499350313, 25 -86.36644921427109 25.83512533779529 1290.1753179035043, 26 -324.95813834745945 -13.853279674224453 1148.4992855991547, 27 -183.48202357001355 -112.44506123752268 1048.0893167958138, 
0 115.80732720347314 -1.3650999069213867 763.5732752477967, 1 0.0 -35.19827415658662 763.8635070611792, 2 -179.41096035275845 -17.658018333884044 456.1513948054764, 3 -238.4519131652196 116.71479923901592 56.0361608681427, 6 233.5737071747895 32.46786757709889 763.2830452081163, 7 386.08220137135856 -0.766408671988529 386.06554258604336, 8 360.6716542298406 100.54253150674657 6.168291999582038, 12 78.36180701048926 61.928120797361665 1096.4299254760544, 13 93.35430347256333 47.96890166450106 1336.3020750843834, 14 133.9693707106571 -43.02631602271663 1397.0046748802865, 15 132.20192169157357 -66.45393009015056 1534.7850835696267, 17 272.6265427960251 99.39311815529992 1290.3732153362691, 18 414.6430866017357 201.77937725242737 1077.319941831155, 19 307.6972500625981 97.96878129452973 894.5914074018328, 25 -86.39032559953554 26.944416448975318 1290.3114132995117, 26 -325.1025672249703 -12.08506172415295 1148.6551167564692, 27 -183.47583615210232 -112.58024905887419 1048.0808794077532, 
0 141.54228880424495 -1.3988330364227295 768.2652290069152, 1 25.52000235179811 -34.81007371490135 764.2626810720849, 2 -120.2878289670956 4.974092628852134 454.60983953992354, 3 -116.3624351452083 172.3582629273631 73.26187035433838, 6 259.49919679540824 32.012225756463764 772.3394311949415, 7 385.0825155298897 -11.158925124888128 387.5346676426, 8 366.67462467080105 69.49041492848559 12.558012294194214, 12 93.4689593536343 59.322877423793756 1104.2314425810864, 13 109.78892692221338 45.53157537206283 1345.4981921745257, 14 150.26471390892507 -45.608526537335365 1408.4968432517508, 15 149.88017892298265 -67.67635177853109 1547.0711919281487, 17 298.90046283304895 97.86047950654971 1299.3871856240055, 18 442.1306081357952 205.98586427920972 1087.027707208063, 19 326.55336896554064 113.98328365593167 904.1985516200631, 25 -60.44336796710834 24.921619146456095 1299.105828316237, 26 -317.1998921159053 -3.8937159837414157 1166.9270633335075, 27 -184.562368952268 -89.58483359939683 1033.186911359187, 
0 141.54228880424495 -1.4015166759490967 772.9571827660337, 1 25.53298518469024 -32.7948281119388 773.1591591821153, 2 -120.400571974978 8.726489933231363 454.69051015258276, 3 -116.40586048610908 173.9131852669752 73.39409056874138, 6 259.369368675472 29.991616122716287 772.7552074992584, 7 376.5200861031842 -11.21502240584833 387.94295952696825, 8 366.52047930085695 67.77638098842405 13.291117293540651, 12 93.70389448741668 58.242132215418174 1104.0573119731275, 13 109.71853250817304 42.93408274088162 1345.1164564628448, 14 149.8270439943168 -48.43530068913725 1407.3596435490967, 15 149.75632450514004 -71.29455119251818 1545.5696873536954, 17 298.5969022595102 93.69462563903092 1299.2810687430433, 18 441.5522034665066 200.47899045325488 1087.0527670388099, 19 326.03972559759075 107.50742003509092 904.4347580741323, 25 -60.431675353525065 24.140054203766326 1299.4117401531562, 26 -308.73519348494614 -2.494008744702171 1167.45918102938, 27 -184.6044250232384 -88.69613549020937 1033.643230760018, 
0 158.69892987142615 -1.4055311679840088 781.9393408580731, 1 51.093941512244214 -30.625057128972998 782.0646680878397, 2 -60.388846064792105 21.2830477793199 454.0168615550138, 3 -8.973687575793651 182.95085451608523 72.2272882859686, 6 267.8704946609414 27.81378508585337 781.8140145277742, 7 376.2772229430376 -13.792788836596884 397.16349378155513, 8 365.82373314365236 60.0369622739901 15.187982331713556, 12 107.94298241970074 56.8799476053587 1112.626003896055, 13 126.90607384332328 37.860944757766546 1353.4979427425028, 14 167.7787133168044 -55.068810706934784 1411.3412631064027, 15 172.3344566728571 -80.57498623052578 1546.8403801081527, 17 306.82031265134157 86.24524516033104 1307.5410714617633, 18 458.09839966189315 186.9768109584654 1095.5125934711853, 19 333.745398399441 93.92926435492195 922.0548129145221, 25 -43.13456995933662 21.25319699981688 1316.7108214372938, 26 -291.47151536446364 -4.030243174015922 1167.7217219450172, 27 -176.03113399882858 -92.74535951708467 1017.0392906857088, 
0 158.69892987142615 -1.4001809358596802 782.3431784165218, 1 51.09512366214312 -30.527835774812647 782.468111596322, 2 -60.418975191230786 23.29539269202587 454.24853267667004, 3 0.0 184.7575657907633 72.31820963291727, 6 267.8643860697575 27.72725191131665 782.21824618888, 7 376.42053827502673 -12.26864870924193 397.4142445081063, 8 366.0713316502708 62.791196750040456 15.061251661694087, 12 108.01766701299616 54.98958180753016 1121.974233056424, 13 126.85974558134917 36.39172257729764 1363.2246957530429, 14 168.63436479380928 -55.28616979841233 1423.1289067956334, 15 173.9695424296439 -78.65772747232099 1559.8097930884346, 17 306.70768104506556 84.75004717628669 1307.7582623583833, 18 457.7387874510953 183.69423563828406 1095.6837407755884, 19 333.51187938088964 91.06914118523613 922.3726171503466, 25 -34.49239447642855 19.479470432351917 1316.8857366301313, 26 -291.17073169242497 -8.149979457243802 1167.745156624123, 27 -175.78495426300657 -98.20627486319228 1017.1383342855207, 
